txn_id,account_id,category_id,merchant_id,txn_date,description,amount
9170,1171,1,,2025-02-15,Monthly income,2670
9171,1172,6,172,2025-02-16,Daily expense,-181
9172,1173,7,173,2025-02-17,Daily expense,-182
9173,1174,8,174,2025-02-18,Daily expense,-183
9174,1175,9,175,2025-02-19,Daily expense,-184
9175,1176,1,,2025-02-20,Monthly income,2675
9176,1177,11,177,2025-02-21,Daily expense,-186
9177,1178,12,178,2025-02-22,Daily expense,-187
9178,1179,13,179,2025-02-23,Daily expense,-188
9179,1180,14,180,2025-02-24,Daily expense,-189
9180,1181,1,,2025-02-25,Monthly income,2680
9181,1182,6,182,2025-02-26,Daily expense,-191
9182,1183,7,183,2025-02-27,Daily expense,-192
9183,1184,8,184,2025-02-28,Daily expense,-193
9184,1185,9,185,2025-03-01,Daily expense,-194
9185,1186,1,,2025-03-02,Monthly income,2685
9186,1187,11,187,2025-03-03,Daily expense,-196
9187,1188,12,188,2025-03-04,Daily expense,-197
9188,1189,13,189,2025-03-05,Daily expense,-198
9189,1190,14,190,2025-03-06,Daily expense,-199
9190,1191,1,,2025-03-07,Monthly income,2690
9191,1192,6,192,2025-03-08,Daily expense,-201
9192,1193,7,193,2025-03-09,Daily expense,-202
9193,1194,8,194,2025-03-10,Daily expense,-203
9194,1195,9,195,2025-03-11,Daily expense,-204
9195,1196,1,,2025-03-12,Monthly income,2695
9196,1197,11,197,2025-03-13,Daily expense,-206
9197,1198,12,198,2025-03-14,Daily expense,-207
9198,1199,13,199,2025-03-15,Daily expense,-208
9199,1200,14,200,2025-03-16,Daily expense,-209
9200,1201,1,,2025-03-17,Monthly income,2700
9201,1202,6,202,2025-03-18,Daily expense,-211
9202,1203,7,203,2025-03-19,Daily expense,-212
9203,1204,8,204,2025-03-20,Daily expense,-213
9204,1205,9,205,2025-03-21,Daily expense,-214
9205,1206,1,,2025-03-22,Monthly income,2705
9206,1207,11,207,2025-03-23,Daily expense,-216
9207,1208,12,208,2025-03-24,Daily expense,-217
9208,1209,13,209,2025-03-25,Daily expense,-218
9209,1210,14,210,2025-03-26,Daily expense,-219
9210,1211,1,,2025-03-27,Monthly income,2710
9211,1212,6,212,2025-03-28,Daily expense,-221
9212,1213,7,213,2025-03-29,Daily expense,-222
9213,1214,8,214,2025-03-30,Daily expense,-223
9214,1215,9,215,2025-03-31,Daily expense,-224
9215,1216,1,,2025-04-01,Monthly income,2715
9216,1217,11,217,2025-04-02,Daily expense,-226
9217,1218,12,218,2025-04-03,Daily expense,-227
9218,1219,13,219,2025-04-04,Daily expense,-228
9219,1220,14,220,2025-04-05,Daily expense,-229
9220,1221,1,,2025-04-06,Monthly income,2720
9221,1222,6,222,2025-04-07,Daily expense,-231
9222,1223,7,223,2025-04-08,Daily expense,-232
9223,1224,8,224,2025-04-09,Daily expense,-233
9224,1225,9,225,2025-04-10,Daily expense,-234
9225,1226,1,,2025-04-11,Monthly income,2725
9226,1227,11,227,2025-04-12,Daily expense,-236
9227,1228,12,228,2025-04-13,Daily expense,-237
9228,1229,13,229,2025-04-14,Daily expense,-238
9229,1230,14,230,2025-04-15,Daily expense,-239
9230,1231,1,,2025-04-16,Monthly income,2730
9231,1232,6,232,2025-04-17,Daily expense,-241
9232,1233,7,233,2025-04-18,Daily expense,-242
9233,1234,8,234,2025-04-19,Daily expense,-243
9234,1235,9,235,2025-04-20,Daily expense,-244
9235,1236,1,,2025-04-21,Monthly income,2735
9236,1237,11,237,2025-04-22,Daily expense,-246
9237,1238,12,238,2025-04-23,Daily expense,-247
9238,1239,13,239,2025-04-24,Daily expense,-248
9239,1240,14,240,2025-04-25,Daily expense,-249
9240,1241,1,,2025-04-26,Monthly income,2740
9241,1242,6,242,2025-04-27,Daily expense,-251
9242,1243,7,243,2025-04-28,Daily expense,-252
9243,1244,8,244,2025-04-29,Daily expense,-253
9244,1245,9,245,2025-04-30,Daily expense,-254
9245,1246,1,,2025-05-01,Monthly income,2745
9246,1247,11,247,2025-05-02,Daily expense,-256
9247,1248,12,248,2025-05-03,Daily expense,-257
9248,1249,13,249,2025-05-04,Daily expense,-258
9249,1250,14,250,2025-05-05,Daily expense,-259
9250,1251,1,,2025-05-06,Monthly income,2750
9251,1252,6,252,2025-05-07,Daily expense,-11
9252,1253,7,253,2025-05-08,Daily expense,-12
9253,1254,8,254,2025-05-09,Daily expense,-13
9254,1255,9,255,2025-05-10,Daily expense,-14
9255,1256,1,,2025-05-11,Monthly income,2755
9256,1257,11,257,2025-05-12,Daily expense,-16
9257,1258,12,258,2025-05-13,Daily expense,-17
9258,1259,13,259,2025-05-14,Daily expense,-18
9259,1260,14,260,2025-05-15,Daily expense,-19
9260,1261,1,,2025-05-16,Monthly income,2760
9261,1262,6,262,2025-05-17,Daily expense,-21
9262,1263,7,263,2025-05-18,Daily expense,-22
9263,1264,8,264,2025-05-19,Daily expense,-23
9264,1265,9,265,2025-05-20,Daily expense,-24
9265,1266,1,,2025-05-21,Monthly income,2765
9266,1267,11,267,2025-05-22,Daily expense,-26
9267,1268,12,268,2025-05-23,Daily expense,-27
9268,1269,13,269,2025-05-24,Daily expense,-28
9269,1270,14,270,2025-05-25,Daily expense,-29
9270,1271,1,,2025-05-26,Monthly income,2770
9271,1272,6,272,2025-05-27,Daily expense,-31
9272,1273,7,273,2025-05-28,Daily expense,-32
9273,1274,8,274,2025-05-29,Daily expense,-33
9274,1275,9,275,2025-05-30,Daily expense,-34
9275,1276,1,,2025-05-31,Monthly income,2775
9276,1277,11,277,2025-06-01,Daily expense,-36
9277,1278,12,278,2025-06-02,Daily expense,-37
9278,1279,13,279,2025-06-03,Daily expense,-38
9279,1280,14,280,2025-06-04,Daily expense,-39
9280,1281,1,,2025-06-05,Monthly income,2780
9281,1282,6,282,2025-06-06,Daily expense,-41
9282,1283,7,283,2025-06-07,Daily expense,-42
9283,1284,8,284,2025-06-08,Daily expense,-43
9284,1285,9,285,2025-06-09,Daily expense,-44
9285,1286,1,,2025-06-10,Monthly income,2785
9286,1287,11,287,2025-06-11,Daily expense,-46
9287,1288,12,288,2025-06-12,Daily expense,-47
9288,1289,13,289,2025-06-13,Daily expense,-48
9289,1290,14,290,2025-06-14,Daily expense,-49
9290,1291,1,,2025-06-15,Monthly income,2790
9291,1292,6,292,2025-06-16,Daily expense,-51
9292,1293,7,293,2025-06-17,Daily expense,-52
9293,1294,8,294,2025-06-18,Daily expense,-53
9294,1295,9,295,2025-06-19,Daily expense,-54
9295,1296,1,,2025-06-20,Monthly income,2795
9296,1297,11,297,2025-06-21,Daily expense,-56
9297,1298,12,298,2025-06-22,Daily expense,-57
9298,1299,13,299,2025-06-23,Daily expense,-58
9299,1300,14,300,2025-06-24,Daily expense,-59
9300,1301,1,,2025-06-25,Monthly income,2800
9301,1302,6,302,2025-06-26,Daily expense,-61
9302,1303,7,303,2025-06-27,Daily expense,-62
9303,1304,8,304,2025-06-28,Daily expense,-63
9304,1305,9,305,2025-06-29,Daily expense,-64
9305,1306,1,,2025-06-30,Monthly income,2805
9306,1307,11,307,2025-07-01,Daily expense,-66
9307,1308,12,308,2025-07-02,Daily expense,-67
9308,1309,13,309,2025-07-03,Daily expense,-68
9309,1310,14,310,2025-07-04,Daily expense,-69
9310,1311,1,,2025-07-05,Monthly income,2810
9311,1312,6,312,2025-07-06,Daily expense,-71
9312,1313,7,313,2025-07-07,Daily expense,-72
9313,1314,8,314,2025-07-08,Daily expense,-73
9314,1315,9,315,2025-07-09,Daily expense,-74
9315,1316,1,,2025-07-10,Monthly income,2815
9316,1317,11,317,2025-07-11,Daily expense,-76
9317,1318,12,318,2025-07-12,Daily expense,-77
9318,1319,13,319,2025-07-13,Daily expense,-78
9319,1320,14,320,2025-07-14,Daily expense,-79
9320,1321,1,,2025-07-15,Monthly income,2820
9321,1322,6,322,2025-07-16,Daily expense,-81
9322,1323,7,323,2025-07-17,Daily expense,-82
9323,1324,8,324,2025-07-18,Daily expense,-83
9324,1325,9,325,2025-07-19,Daily expense,-84
9325,1326,1,,2025-07-20,Monthly income,2825
9326,1327,11,327,2025-07-21,Daily expense,-86
9327,1328,12,328,2025-07-22,Daily expense,-87
9328,1329,13,329,2025-07-23,Daily expense,-88
9329,1330,14,330,2025-07-24,Daily expense,-89
9330,1331,1,,2025-07-25,Monthly income,2830
9331,1332,6,332,2025-07-26,Daily expense,-91
9332,1333,7,333,2025-07-27,Daily expense,-92
9333,1334,8,334,2025-07-28,Daily expense,-93
9334,1335,9,335,2025-07-29,Daily expense,-94
9335,1336,1,,2025-07-30,Monthly income,2835
9336,1337,11,337,2025-07-31,Daily expense,-96
9337,1338,12,338,2025-08-01,Daily expense,-97
9338,1339,13,339,2025-08-02,Daily expense,-98
9339,1340,14,340,2025-08-03,Daily expense,-99
9340,1341,1,,2025-08-04,Monthly income,2840
9341,1342,6,342,2025-08-05,Daily expense,-101
9342,1343,7,343,2025-08-06,Daily expense,-102
9343,1344,8,344,2025-08-07,Daily expense,-103
9344,1345,9,345,2025-08-08,Daily expense,-104
9345,1346,1,,2025-08-09,Monthly income,2845
9346,1347,11,347,2025-08-10,Daily expense,-106
9347,1348,12,348,2025-08-11,Daily expense,-107
9348,1349,13,349,2025-08-12,Daily expense,-108
9349,1350,14,350,2025-08-13,Daily expense,-109
9350,1351,1,,2025-08-14,Monthly income,2850
9351,1352,6,352,2025-08-15,Daily expense,-111
9352,1353,7,353,2025-08-16,Daily expense,-112
9353,1354,8,354,2025-08-17,Daily expense,-113
9354,1355,9,355,2025-08-18,Daily expense,-114
9355,1356,1,,2025-08-19,Monthly income,2855
9356,1357,11,357,2025-08-20,Daily expense,-116
9357,1358,12,358,2025-08-21,Daily expense,-117
9358,1359,13,359,2025-08-22,Daily expense,-118
9359,1360,14,360,2025-08-23,Daily expense,-119
9360,1361,1,,2025-08-24,Monthly income,2860
9361,1362,6,362,2025-08-25,Daily expense,-121
9362,1363,7,363,2025-08-26,Daily expense,-122
9363,1364,8,364,2025-08-27,Daily expense,-123
9364,1365,9,365,2025-08-28,Daily expense,-124
9365,1366,1,,2025-08-29,Monthly income,2865
9366,1367,11,367,2025-08-30,Daily expense,-126
9367,1368,12,368,2025-08-31,Daily expense,-127
9368,1369,13,369,2025-09-01,Daily expense,-128
9369,1370,14,370,2025-09-02,Daily expense,-129
9370,1371,1,,2025-09-03,Monthly income,2870
9371,1372,6,372,2025-09-04,Daily expense,-131
9372,1373,7,373,2025-09-05,Daily expense,-132
9373,1374,8,374,2025-09-06,Daily expense,-133
9374,1375,9,375,2025-09-07,Daily expense,-134
9375,1376,1,,2025-09-08,Monthly income,2875
9376,1377,11,377,2025-09-09,Daily expense,-136
9377,1378,12,378,2025-09-10,Daily expense,-137
9378,1379,13,379,2025-09-11,Daily expense,-138
9379,1380,14,380,2025-09-12,Daily expense,-139
9380,1381,1,,2025-09-13,Monthly income,2880
9381,1382,6,382,2025-09-14,Daily expense,-141
9382,1383,7,383,2025-09-15,Daily expense,-142
9383,1384,8,384,2025-09-16,Daily expense,-143
9384,1385,9,385,2025-09-17,Daily expense,-144
9385,1386,1,,2025-09-18,Monthly income,2885
9386,1387,11,387,2025-09-19,Daily expense,-146
9387,1388,12,388,2025-09-20,Daily expense,-147
9388,1389,13,389,2025-09-21,Daily expense,-148
9389,1390,14,390,2025-09-22,Daily expense,-149
9390,1391,1,,2025-09-23,Monthly income,2890
9391,1392,6,392,2025-09-24,Daily expense,-151
9392,1393,7,393,2025-09-25,Daily expense,-152
9393,1394,8,394,2025-09-26,Daily expense,-153
9394,1395,9,395,2025-09-27,Daily expense,-154
9395,1396,1,,2025-09-28,Monthly income,2895
9396,1397,11,397,2025-09-29,Daily expense,-156
9397,1398,12,398,2025-09-30,Daily expense,-157
9398,1399,13,399,2025-10-01,Daily expense,-158
9399,1400,14,400,2025-10-02,Daily expense,-159
9400,1401,1,,2025-10-03,Monthly income,2900
9401,1402,6,402,2025-10-04,Daily expense,-161
9402,1403,7,403,2025-10-05,Daily expense,-162
9403,1404,8,404,2025-10-06,Daily expense,-163
9404,1405,9,405,2025-10-07,Daily expense,-164
9405,1406,1,,2025-10-08,Monthly income,2905
9406,1407,11,407,2025-10-09,Daily expense,-166
9407,1408,12,408,2025-10-10,Daily expense,-167
9408,1409,13,409,2025-10-11,Daily expense,-168
9409,1410,14,410,2025-10-12,Daily expense,-169
9410,1411,1,,2025-10-13,Monthly income,2910
9411,1412,6,412,2025-10-14,Daily expense,-171
9412,1413,7,413,2025-10-15,Daily expense,-172
9413,1414,8,414,2025-10-16,Daily expense,-173
9414,1415,9,415,2025-10-17,Daily expense,-174
9415,1416,1,,2025-10-18,Monthly income,2915
9416,1417,11,417,2025-10-19,Daily expense,-176
9417,1418,12,418,2025-10-20,Daily expense,-177
9418,1419,13,419,2025-10-21,Daily expense,-178
9419,1420,14,420,2025-10-22,Daily expense,-179
9420,1421,1,,2025-10-23,Monthly income,2920
9421,1422,6,422,2025-10-24,Daily expense,-181
9422,1423,7,423,2025-10-25,Daily expense,-182
9423,1424,8,424,2025-10-26,Daily expense,-183
9424,1425,9,425,2025-10-27,Daily expense,-184
9425,1426,1,,2025-10-28,Monthly income,2925
9426,1427,11,427,2025-10-29,Daily expense,-186
9427,1428,12,428,2025-10-30,Daily expense,-187
9428,1429,13,429,2025-10-31,Daily expense,-188
9429,1430,14,430,2025-11-01,Daily expense,-189
9430,1431,1,,2025-11-02,Monthly income,2930
9431,1432,6,432,2025-11-03,Daily expense,-191
9432,1433,7,433,2025-11-04,Daily expense,-192
9433,1434,8,434,2025-11-05,Daily expense,-193
9434,1435,9,435,2025-11-06,Daily expense,-194
9435,1436,1,,2025-11-07,Monthly income,2935
9436,1437,11,437,2025-11-08,Daily expense,-196
9437,1438,12,438,2025-11-09,Daily expense,-197
9438,1439,13,439,2025-11-10,Daily expense,-198
9439,1440,14,440,2025-11-11,Daily expense,-199
9440,1441,1,,2025-11-12,Monthly income,2940
9441,1442,6,442,2025-11-13,Daily expense,-201
9442,1443,7,443,2025-11-14,Daily expense,-202
9443,1444,8,444,2025-11-15,Daily expense,-203
9444,1445,9,445,2025-11-16,Daily expense,-204
9445,1446,1,,2025-11-17,Monthly income,2945
9446,1447,11,447,2025-11-18,Daily expense,-206
9447,1448,12,448,2025-11-19,Daily expense,-207
9448,1449,13,449,2025-11-20,Daily expense,-208
9449,1450,14,450,2025-11-21,Daily expense,-209
9450,1451,1,,2025-11-22,Monthly income,2950
9451,1452,6,452,2025-11-23,Daily expense,-211
9452,1453,7,453,2025-11-24,Daily expense,-212
9453,1454,8,454,2025-11-25,Daily expense,-213
9454,1455,9,455,2025-11-26,Daily expense,-214
9455,1456,1,,2025-11-27,Monthly income,2955
9456,1457,11,457,2025-11-28,Daily expense,-216
9457,1458,12,458,2025-11-29,Daily expense,-217
9458,1459,13,459,2025-11-30,Daily expense,-218
9459,1460,14,460,2025-12-01,Daily expense,-219
9460,1461,1,,2025-12-02,Monthly income,2960
9461,1462,6,462,2025-12-03,Daily expense,-221
9462,1463,7,463,2025-12-04,Daily expense,-222
9463,1464,8,464,2025-12-05,Daily expense,-223
9464,1465,9,465,2025-12-06,Daily expense,-224
9465,1466,1,,2025-12-07,Monthly income,2965
9466,1467,11,467,2025-12-08,Daily expense,-226
9467,1468,12,468,2025-12-09,Daily expense,-227
9468,1469,13,469,2025-12-10,Daily expense,-228
9469,1470,14,470,2025-12-11,Daily expense,-229
9470,1471,1,,2025-12-12,Monthly income,2970
9471,1472,6,472,2025-12-13,Daily expense,-231
9472,1473,7,473,2025-12-14,Daily expense,-232
9473,1474,8,474,2025-12-15,Daily expense,-233
9474,1475,9,475,2025-12-16,Daily expense,-234
9475,1476,1,,2025-12-17,Monthly income,2975
9476,1477,11,477,2025-12-18,Daily expense,-236
9477,1478,12,478,2025-12-19,Daily expense,-237
9478,1479,13,479,2025-12-20,Daily expense,-238
9479,1480,14,480,2025-12-21,Daily expense,-239
9480,1481,1,,2025-12-22,Monthly income,2980
9481,1482,6,482,2025-12-23,Daily expense,-241
9482,1483,7,483,2025-12-24,Daily expense,-242
9483,1484,8,484,2025-12-25,Daily expense,-243
9484,1485,9,485,2025-12-26,Daily expense,-244
9485,1486,1,,2025-12-27,Monthly income,2985
9486,1487,11,487,2025-12-28,Daily expense,-246
9487,1488,12,488,2025-12-29,Daily expense,-247
9488,1489,13,489,2025-12-30,Daily expense,-248
9489,1490,14,490,2025-12-31,Daily expense,-249
9490,1491,1,,2025-01-01,Monthly income,2990
9491,1492,6,492,2025-01-02,Daily expense,-251
9492,1493,7,493,2025-01-03,Daily expense,-252
9493,1494,8,494,2025-01-04,Daily expense,-253
9494,1495,9,495,2025-01-05,Daily expense,-254
9495,1496,1,,2025-01-06,Monthly income,2995
9496,1497,11,497,2025-01-07,Daily expense,-256
9497,1498,12,498,2025-01-08,Daily expense,-257
9498,1499,13,499,2025-01-09,Daily expense,-258
9499,1500,14,500,2025-01-10,Daily expense,-259
9500,1501,1,,2025-01-11,Monthly income,3000
9501,1502,6,502,2025-01-12,Daily expense,-11
9502,1503,7,503,2025-01-13,Daily expense,-12
9503,1504,8,504,2025-01-14,Daily expense,-13
9504,1505,9,505,2025-01-15,Daily expense,-14
9505,1506,1,,2025-01-16,Monthly income,3005
9506,1507,11,507,2025-01-17,Daily expense,-16
9507,1508,12,508,2025-01-18,Daily expense,-17
9508,1509,13,509,2025-01-19,Daily expense,-18
9509,1510,14,510,2025-01-20,Daily expense,-19
9510,1511,1,,2025-01-21,Monthly income,3010
9511,1512,6,512,2025-01-22,Daily expense,-21
9512,1513,7,513,2025-01-23,Daily expense,-22
9513,1514,8,514,2025-01-24,Daily expense,-23
9514,1515,9,515,2025-01-25,Daily expense,-24
9515,1516,1,,2025-01-26,Monthly income,3015
9516,1517,11,517,2025-01-27,Daily expense,-26
9517,1518,12,518,2025-01-28,Daily expense,-27
9518,1519,13,519,2025-01-29,Daily expense,-28
9519,1520,14,520,2025-01-30,Daily expense,-29
9520,1521,1,,2025-01-31,Monthly income,3020
9521,1522,6,522,2025-02-01,Daily expense,-31
9522,1523,7,523,2025-02-02,Daily expense,-32
9523,1524,8,524,2025-02-03,Daily expense,-33
9524,1525,9,525,2025-02-04,Daily expense,-34
9525,1526,1,,2025-02-05,Monthly income,3025
9526,1527,11,527,2025-02-06,Daily expense,-36
9527,1528,12,528,2025-02-07,Daily expense,-37
9528,1529,13,529,2025-02-08,Daily expense,-38
9529,1530,14,530,2025-02-09,Daily expense,-39
9530,1531,1,,2025-02-10,Monthly income,3030
9531,1532,6,532,2025-02-11,Daily expense,-41
9532,1533,7,533,2025-02-12,Daily expense,-42
9533,1534,8,534,2025-02-13,Daily expense,-43
9534,1535,9,535,2025-02-14,Daily expense,-44
9535,1536,1,,2025-02-15,Monthly income,3035
9536,1537,11,537,2025-02-16,Daily expense,-46
9537,1538,12,538,2025-02-17,Daily expense,-47
9538,1539,13,539,2025-02-18,Daily expense,-48
9539,1540,14,540,2025-02-19,Daily expense,-49
9540,1541,1,,2025-02-20,Monthly income,3040
9541,1542,6,542,2025-02-21,Daily expense,-51
9542,1543,7,543,2025-02-22,Daily expense,-52
9543,1544,8,544,2025-02-23,Daily expense,-53
9544,1545,9,545,2025-02-24,Daily expense,-54
9545,1546,1,,2025-02-25,Monthly income,3045
9546,1547,11,547,2025-02-26,Daily expense,-56
9547,1548,12,548,2025-02-27,Daily expense,-57
9548,1549,13,549,2025-02-28,Daily expense,-58
9549,1550,14,550,2025-03-01,Daily expense,-59
9550,1551,1,,2025-03-02,Monthly income,3050
9551,1552,6,552,2025-03-03,Daily expense,-61
9552,1553,7,553,2025-03-04,Daily expense,-62
9553,1554,8,554,2025-03-05,Daily expense,-63
9554,1555,9,555,2025-03-06,Daily expense,-64
9555,1556,1,,2025-03-07,Monthly income,3055
9556,1557,11,557,2025-03-08,Daily expense,-66
9557,1558,12,558,2025-03-09,Daily expense,-67
9558,1559,13,559,2025-03-10,Daily expense,-68
9559,1560,14,560,2025-03-11,Daily expense,-69
9560,1561,1,,2025-03-12,Monthly income,3060
9561,1562,6,562,2025-03-13,Daily expense,-71
9562,1563,7,563,2025-03-14,Daily expense,-72
9563,1564,8,564,2025-03-15,Daily expense,-73
9564,1565,9,565,2025-03-16,Daily expense,-74
9565,1566,1,,2025-03-17,Monthly income,3065
9566,1567,11,567,2025-03-18,Daily expense,-76
9567,1568,12,568,2025-03-19,Daily expense,-77
9568,1569,13,569,2025-03-20,Daily expense,-78
9569,1570,14,570,2025-03-21,Daily expense,-79
9570,1571,1,,2025-03-22,Monthly income,3070
9571,1572,6,572,2025-03-23,Daily expense,-81
9572,1573,7,573,2025-03-24,Daily expense,-82
9573,1574,8,574,2025-03-25,Daily expense,-83
9574,1575,9,575,2025-03-26,Daily expense,-84
9575,1576,1,,2025-03-27,Monthly income,3075
9576,1577,11,577,2025-03-28,Daily expense,-86
9577,1578,12,578,2025-03-29,Daily expense,-87
9578,1579,13,579,2025-03-30,Daily expense,-88
9579,1580,14,580,2025-03-31,Daily expense,-89
9580,1581,1,,2025-04-01,Monthly income,3080
9581,1582,6,582,2025-04-02,Daily expense,-91
9582,1583,7,583,2025-04-03,Daily expense,-92
9583,1584,8,584,2025-04-04,Daily expense,-93
9584,1585,9,585,2025-04-05,Daily expense,-94
9585,1586,1,,2025-04-06,Monthly income,3085
9586,1587,11,587,2025-04-07,Daily expense,-96
9587,1588,12,588,2025-04-08,Daily expense,-97
